file,stratified,splits,disc,bins,acc,pr,rec,f1
glass.csv,0,2,1,4,0.5493506493506494,0.34028860028860036,0.2558531746031746,0.2820149305350544
glass.csv,0,3,1,4,0.5493506493506494,0.34028860028860036,0.2558531746031746,0.2820149305350544
glass.csv,0,5,1,4,0.5493506493506494,0.34028860028860036,0.2558531746031746,0.2820149305350544
glass.csv,0,10,1,4,0.5493506493506494,0.34028860028860036,0.2558531746031746,0.2820149305350544
glass.csv,1,2,1,4,0.45386631716906944,0.4589455499824078,0.39377610693400167,0.3815194901417811
glass.csv,1,3,1,4,0.6292128012887351,0.5806908777497012,0.6022428671704034,0.5640973881950092
glass.csv,1,5,1,4,0.6360074163562535,0.5424857654385519,0.5963095238095237,0.5507780539043217
glass.csv,1,10,1,4,0.6448136645962733,0.557037999037999,0.6023412698412699,0.5668630354853266
glass.csv,1,3,0,0,0.3936085503752375,0.231507885577653,0.3256462901028119,0.2578318006235962
glass.csv,1,3,1,2,0.4491585890851047,0.43495217027578104,0.4725644122383253,0.4045408836417943
glass.csv,1,3,1,4,0.6292128012887351,0.5806908777497012,0.6022428671704034,0.5640973881950092
glass.csv,1,3,1,7,0.49227273813924155,0.4720931314322119,0.4619660184152938,0.45313424190949947
glass.csv,1,3,1,10,0.4805540384229912,0.519366765845094,0.48682243280069365,0.48859680902364255
glass.csv,1,3,1,15,0.5202891194930387,0.41508247924914593,0.44525259094099673,0.4258585858585859
glass.csv,1,3,2,2,0.5621353135131456,0.47886194011256483,0.48840951319212195,0.45919486014556954
glass.csv,1,3,2,4,0.5222365660210119,0.45448144285863584,0.43248049052396875,0.42155531384897554
glass.csv,1,3,2,7,0.5281285572161262,0.5411957336375942,0.4470265081134646,0.4647584605500816
glass.csv,1,3,2,10,0.5034572232980071,0.46645737917477054,0.4271648292662786,0.4249942100276787
glass.csv,1,3,2,15,0.607070941118706,0.5109181621770135,0.5027529006152195,0.49543227089168007
glass.csv,1,3,3,2,0.583732844908595,0.5155636427905781,0.48033692555431684,0.46913387487497626
glass.csv,1,3,3,4,0.44503474693309353,0.420567891817574,0.44069573475370577,0.42553807959051854
glass.csv,1,3,3,7,0.5217198214748735,0.5816086686313725,0.4829653371320038,0.4895642546105063
glass.csv,1,3,3,10,0.5548834198558632,0.487206148655424,0.49269653990668477,0.4810812053501738
glass.csv,1,3,3,15,0.5644634223936122,0.48628177378177373,0.44575921796936285,0.44849111723823537
